ASN,Prefix,Max prefix length
AS131259,103.250.64.0/24,24
AS131259,103.250.65.0/24,24
AS131259,103.250.66.0/24,24
AS131259,103.250.67.0/24,24
AS131259,2407:1a80::/32,32
AS17547,103.23.76.0/22,22
AS139667,103.143.88.0/23,23
AS139667,103.143.88.0/24,24
AS139667,103.143.89.0/24,24
AS45910,103.11.228.0/24,24
AS45910,103.11.229.0/24,24
AS45910,103.11.230.0/24,24
AS45910,103.11.231.0/24,24
AS45910,180.188.192.0/24,24
AS45910,180.188.193.0/24,24
AS45910,180.188.194.0/24,24
AS45910,180.188.195.0/24,24
AS45910,182.173.76.0/24,24
AS45910,182.173.77.0/24,24
AS45910,182.173.78.0/24,24
AS45910,182.173.79.0/24,24
AS45910,2404:fc00:1::/48,48
AS45910,2404:fc00:2::/48,48
AS45910,2404:fc00:3::/48,48
AS45910,2404:fc00:4::/48,48
AS45910,2404:fc00:1001::/48,48
AS45910,2404:fc00:1002::/48,48
AS45910,2404:fc00:1003::/48,48
AS45910,2404:fc00:1004::/48,48
AS45910,2404:fc00:1005::/48,48
AS45910,2404:fc00:1006::/48,48
AS45910,2404:fc00:1007::/48,48
AS45910,2404:fc00:1008::/48,48
AS136145,103.79.224.0/22,22
AS24439,103.202.148.0/24,24
AS24439,103.202.149.0/24,24
AS24439,103.202.150.0/24,24
AS24439,103.202.151.0/24,24
AS24439,117.103.88.0/21,21
AS24439,117.103.88.0/24,24
AS24439,117.103.89.0/24,24
AS24439,117.103.90.0/23,23
AS24439,117.103.92.0/24,24
AS24439,117.103.93.0/24,24
AS24439,117.103.94.0/24,24
AS24439,117.103.95.0/24,24
AS24439,203.78.152.0/24,24
AS24439,203.78.153.0/24,24
AS24439,203.78.154.0/24,24
AS24439,203.78.155.0/24,24
AS24439,2405:400::/32,32
AS24439,2405:400:8000::/33,33
AS134790,103.109.52.0/22,24
AS9873,43.224.36.0/22,22
AS9873,103.43.76.0/22,22
AS9873,115.84.64.0/18,18
AS9873,202.137.128.0/19,19
AS9873,2400:aa00::/32,32
AS134090,45.249.116.0/22,24
AS134090,103.85.36.0/22,24
AS134090,2400:a840::/32,32
AS58629,103.12.72.0/22,24
AS58629,2001:df0:2c5::/48,48
AS38200,103.234.164.0/22,24
AS139335,103.103.124.0/22,22
AS139335,103.103.124.0/24,24
AS139335,103.103.125.0/24,24
AS139335,103.103.126.0/24,24
AS139335,103.103.127.0/24,24
AS139618,2001:df1:4580::/48,48
AS9886,103.142.141.0/24,24
AS138576,103.142.140.0/24,24
AS133450,103.94.128.0/22,22
AS133450,103.94.128.0/23,23
AS133450,103.94.128.0/24,24
AS133450,103.94.129.0/24,24
AS133450,103.94.130.0/23,23
AS133450,103.94.130.0/24,24
AS133450,103.94.131.0/24,24
AS38902,202.174.92.0/24,24
AS38902,202.174.93.0/24,24
AS38902,202.174.94.0/24,24
AS38902,202.174.95.0/24,24
AS38902,2402:f100::/36,36
AS38902,2402:f100::/38,38
AS55448,27.50.4.0/22,22
AS55448,27.50.6.0/23,23
AS55448,27.50.6.0/24,24
AS55448,202.52.56.0/23,23
AS132892,2400:cb00:36::/48,48
AS395747,2400:cb00:131::/48,48
AS395747,2400:cb00:133::/48,48
AS395747,2400:cb00:171::/48,48
AS13335,103.22.200.0/23,23
AS13335,103.22.203.0/24,24
AS13335,2400:cb00:4::/48,48
AS13335,2400:cb00:11::/48,48
AS13335,2400:cb00:12::/48,48
AS13335,2400:cb00:14::/48,48
AS13335,2400:cb00:15::/48,48
AS13335,2400:cb00:16::/48,48
AS13335,2400:cb00:17::/48,48
AS13335,2400:cb00:19::/48,48
AS13335,2400:cb00:20::/48,48
AS13335,2400:cb00:21::/48,48
AS13335,2400:cb00:22::/48,48
AS13335,2400:cb00:23::/48,48
AS13335,2400:cb00:26::/48,48
AS13335,2400:cb00:27::/48,48
AS13335,2400:cb00:28::/48,48
AS13335,2400:cb00:29::/48,48
AS13335,2400:cb00:31::/48,48
AS13335,2400:cb00:34::/48,48
AS13335,2400:cb00:35::/48,48
AS13335,2400:cb00:38::/48,48
AS13335,2400:cb00:39::/48,48
AS13335,2400:cb00:40::/48,48
AS13335,2400:cb00:41::/48,48
AS13335,2400:cb00:42::/48,48
AS13335,2400:cb00:43::/48,48
AS13335,2400:cb00:44::/48,48
AS13335,2400:cb00:45::/48,48
AS13335,2400:cb00:46::/48,48
AS13335,2400:cb00:47::/48,48
AS13335,2400:cb00:48::/48,48
AS13335,2400:cb00:49::/48,48
AS13335,2400:cb00:50::/48,48
AS13335,2400:cb00:51::/48,48
AS13335,2400:cb00:52::/48,48
AS13335,2400:cb00:53::/48,48
AS13335,2400:cb00:54::/48,48
AS13335,2400:cb00:55::/48,48
AS13335,2400:cb00:56::/48,48
AS13335,2400:cb00:57::/48,48
AS13335,2400:cb00:58::/48,48
AS13335,2400:cb00:59::/48,48
AS13335,2400:cb00:60::/48,48
AS13335,2400:cb00:61::/48,48
AS13335,2400:cb00:62::/48,48
AS13335,2400:cb00:63::/48,48
AS13335,2400:cb00:64::/48,48
AS13335,2400:cb00:65::/48,48
AS13335,2400:cb00:66::/48,48
AS13335,2400:cb00:67::/48,48
AS13335,2400:cb00:68::/48,48
AS13335,2400:cb00:69::/48,48
AS13335,2400:cb00:70::/48,48
AS13335,2400:cb00:71::/48,48
AS13335,2400:cb00:72::/48,48
AS13335,2400:cb00:73::/48,48
AS13335,2400:cb00:74::/48,48
AS13335,2400:cb00:75::/48,48
AS13335,2400:cb00:76::/48,48
AS13335,2400:cb00:77::/48,48
AS13335,2400:cb00:78::/48,48
AS13335,2400:cb00:79::/48,48
AS13335,2400:cb00:80::/48,48
AS13335,2400:cb00:81::/48,48
AS13335,2400:cb00:83::/48,48
AS13335,2400:cb00:84::/48,48
AS13335,2400:cb00:85::/48,48
AS13335,2400:cb00:86::/48,48
AS13335,2400:cb00:87::/48,48
AS13335,2400:cb00:88::/48,48
AS13335,2400:cb00:89::/48,48
AS13335,2400:cb00:90::/48,48
AS13335,2400:cb00:92::/48,48
AS13335,2400:cb00:93::/48,48
AS13335,2400:cb00:94::/48,48
AS13335,2400:cb00:95::/48,48
AS13335,2400:cb00:96::/48,48
AS13335,2400:cb00:97::/48,48
AS13335,2400:cb00:98::/48,48
AS13335,2400:cb00:100::/48,48
AS13335,2400:cb00:101::/48,48
AS13335,2400:cb00:102::/48,48
AS13335,2400:cb00:103::/48,48
AS13335,2400:cb00:104::/48,48
AS13335,2400:cb00:105::/48,48
AS13335,2400:cb00:106::/48,48
AS13335,2400:cb00:107::/48,48
AS13335,2400:cb00:109::/48,48
AS13335,2400:cb00:110::/48,48
AS13335,2400:cb00:111::/48,48
AS13335,2400:cb00:112::/48,48
AS13335,2400:cb00:113::/48,48
AS13335,2400:cb00:114::/48,48
AS13335,2400:cb00:115::/48,48
AS13335,2400:cb00:116::/48,48
AS13335,2400:cb00:117::/48,48
AS13335,2400:cb00:118::/48,48
AS13335,2400:cb00:119::/48,48
AS13335,2400:cb00:120::/48,48
AS13335,2400:cb00:121::/48,48
AS13335,2400:cb00:122::/48,48
AS13335,2400:cb00:123::/48,48
AS13335,2400:cb00:124::/48,48
AS13335,2400:cb00:125::/48,48
AS13335,2400:cb00:126::/48,48
AS13335,2400:cb00:127::/48,48
AS13335,2400:cb00:128::/48,48
AS13335,2400:cb00:129::/48,48
AS13335,2400:cb00:130::/48,48
AS13335,2400:cb00:132::/48,48
AS13335,2400:cb00:134::/48,48
AS13335,2400:cb00:135::/48,48
AS13335,2400:cb00:136::/48,48
AS13335,2400:cb00:137::/48,48
AS13335,2400:cb00:138::/48,48
AS13335,2400:cb00:139::/48,48
AS13335,2400:cb00:140::/48,48
AS13335,2400:cb00:141::/48,48
AS13335,2400:cb00:142::/48,48
AS13335,2400:cb00:143::/48,48
AS13335,2400:cb00:144::/48,48
AS13335,2400:cb00:145::/48,48
AS13335,2400:cb00:146::/48,48
AS13335,2400:cb00:148::/48,48
AS13335,2400:cb00:149::/48,48
AS13335,2400:cb00:150::/48,48
AS13335,2400:cb00:151::/48,48
AS13335,2400:cb00:152::/48,48
AS13335,2400:cb00:153::/48,48
AS13335,2400:cb00:154::/48,48
AS13335,2400:cb00:155::/48,48
AS13335,2400:cb00:156::/48,48
AS13335,2400:cb00:157::/48,48
AS13335,2400:cb00:158::/48,48
AS13335,2400:cb00:159::/48,48
AS13335,2400:cb00:160::/48,48
AS13335,2400:cb00:161::/48,48
AS13335,2400:cb00:162::/48,48
AS13335,2400:cb00:163::/48,48
AS13335,2400:cb00:165::/48,48
AS13335,2400:cb00:166::/48,48
AS13335,2400:cb00:167::/48,48
AS13335,2400:cb00:168::/48,48
AS13335,2400:cb00:169::/48,48
AS13335,2400:cb00:170::/48,48
AS13335,2400:cb00:172::/48,48
AS13335,2400:cb00:173::/48,48
AS13335,2400:cb00:174::/48,48
AS13335,2400:cb00:175::/48,48
AS13335,2400:cb00:176::/48,48
AS13335,2400:cb00:177::/48,48
AS13335,2400:cb00:178::/48,48
AS13335,2400:cb00:179::/48,48
AS13335,2400:cb00:180::/48,48
AS13335,2400:cb00:181::/48,48
AS13335,2400:cb00:182::/48,48
AS13335,2400:cb00:184::/48,48
AS13335,2400:cb00:185::/48,48
AS13335,2400:cb00:186::/48,48
AS13335,2400:cb00:187::/48,48
AS13335,2400:cb00:188::/48,48
AS13335,2400:cb00:189::/48,48
AS13335,2400:cb00:190::/48,48
AS13335,2400:cb00:191::/48,48
AS13335,2400:cb00:192::/48,48
AS13335,2400:cb00:193::/48,48
AS13335,2400:cb00:194::/48,48
AS13335,2400:cb00:195::/48,48
AS13335,2400:cb00:196::/48,48
AS13335,2400:cb00:197::/48,48
AS13335,2400:cb00:198::/48,48
AS13335,2400:cb00:199::/48,48
AS13335,2400:cb00:200::/48,48
AS13335,2400:cb00:201::/48,48
AS13335,2400:cb00:202::/48,48
AS13335,2400:cb00:203::/48,48
AS13335,2400:cb00:204::/48,48
AS13335,2400:cb00:205::/48,48
AS13335,2400:cb00:206::/48,48
AS13335,2400:cb00:207::/48,48
AS13335,2400:cb00:208::/48,48
AS13335,2400:cb00:209::/48,48
AS13335,2400:cb00:210::/48,48
AS13335,2400:cb00:211::/48,48
AS13335,2400:cb00:212::/48,48
AS13335,2400:cb00:213::/48,48
AS13335,2400:cb00:214::/48,48
AS13335,2400:cb00:215::/48,48
AS13335,2400:cb00:216::/48,48
AS13335,2400:cb00:217::/48,48
AS13335,2400:cb00:218::/48,48
AS13335,2400:cb00:219::/48,48
AS13335,2400:cb00:220::/48,48
AS13335,2400:cb00:221::/48,48
AS13335,2400:cb00:222::/48,48
AS13335,2400:cb00:223::/48,48
AS13335,2400:cb00:224::/48,48
AS13335,2400:cb00:225::/48,48
AS13335,2400:cb00:226::/48,48
AS13335,2400:cb00:227::/48,48
AS13335,2400:cb00:229::/48,48
AS13335,2400:cb00:504::/48,48
AS13335,2400:cb00:505::/48,48
AS13335,2400:cb00:569::/48,48
AS13335,2400:cb00:2048::/48,48
AS13335,2400:cb00:2049::/48,48
AS13335,2400:cb00:a000::/36,48
AS13335,2400:cb00:f00e::/48,48
AS136440,103.88.28.0/22,22
AS136440,103.88.28.0/22,24
AS136440,103.88.28.0/23,23
AS136440,103.88.28.0/24,24
AS136440,103.88.29.0/24,24
AS136440,103.88.30.0/23,23
AS136440,103.88.30.0/24,24
AS136440,103.88.31.0/24,24
AS136440,2400:dc40::/32,32
AS136440,2400:dc40::/32,48
AS8071,2404:f801::/32,32
AS8071,2404:f801:8050::/48,48
AS8071,2404:f801:a808::/48,48
AS3598,2404:f801:8028::/48,48
AS3598,2404:f801:8058::/48,48
AS3598,2404:f801:9000::/48,48
AS8075,111.221.64.0/18,24
AS8075,202.89.224.0/21,24
AS8075,2001:df0:7::/48,48
AS8075,2001:df0:d7::/48,48
AS8075,2404:f800::/32,32
AS8075,2404:f801:8030::/48,48
AS38193,203.170.66.0/23,23
AS17539,45.64.180.0/24,32
AS17539,45.64.181.0/24,24
AS17539,45.64.182.0/24,24
AS17539,45.64.183.0/24,24
AS17539,103.249.152.0/24,24
AS17539,103.249.153.0/24,24
AS17539,103.249.154.0/24,24
AS17539,103.249.155.0/24,24
AS17539,203.170.64.0/23,24
AS17539,203.170.66.0/24,24
AS17539,203.170.67.0/24,24
AS17539,203.170.68.0/24,24
AS17539,203.170.71.0/24,32
AS17539,203.170.72.0/24,24
AS17539,203.170.73.0/24,24
AS17539,203.170.74.0/24,24
AS17539,203.170.75.0/24,24
AS17539,203.170.76.0/24,24
AS17539,203.170.77.0/24,24
AS17539,203.170.78.0/24,24
AS17539,203.170.79.0/24,24
AS64088,103.76.206.0/24,24
AS64088,103.76.207.0/24,24
AS133410,103.117.228.0/22,24
AS133410,2403:21c0::/32,32
AS133410,2403:21c0::/48,48
AS133410,2403:21c0::/64,64
AS133410,2403:21c0:10::/48,48
AS133410,2403:21c0:20::/48,48
AS133410,2403:21c0:30::/48,48
AS133410,2403:21c0:40::/48,48
AS133410,2403:21c0:50::/48,48
AS133410,2403:21c0:60::/48,48
AS133410,2403:21c0:70::/48,48
AS133410,2403:21c0:80::/48,48
AS131222,2406:5600::/32,32
AS131222,2406:5600:30::/48,48
AS135330,103.107.104.0/22,24
AS38713,103.205.176.0/24,24
AS38713,103.205.177.0/24,24
AS38713,103.205.178.0/24,24
AS38713,103.205.179.0/24,24
AS38713,160.19.20.0/24,24
AS38713,160.19.21.0/24,24
AS38713,160.19.22.0/24,24
AS38713,160.19.23.0/24,24
AS139240,103.139.90.0/24,24
AS139240,2404:bb41::/32,32
AS138978,103.138.32.0/24,24
AS138978,103.139.90.0/24,24
AS138978,2404:bb40::/32,32
AS6939,103.138.32.0/24,24
AS6939,103.139.90.0/24,24
AS6939,2404:bb40::/32,32
AS58433,103.5.228.0/23,24
AS134043,103.60.198.0/23,24
AS136700,103.102.96.0/22,24
AS136700,2405:6240::/34,34
AS136700,2405:6240:4000::/34,34
AS136700,2405:6240:8000::/34,34
AS136700,2405:6240:c000::/34,34
AS17913,203.77.192.0/24,24
AS17913,203.77.195.0/24,24
AS17913,203.77.196.0/24,24
AS17913,203.77.197.0/24,24
AS17913,203.77.198.0/24,24
AS17913,203.77.200.0/24,24
AS17913,203.77.201.0/24,24
AS17913,203.77.202.0/24,24
AS17913,203.77.206.0/24,24
AS136284,103.86.180.0/24,24
AS136284,103.86.181.0/24,24
AS136284,103.86.182.0/24,24
AS136284,103.86.183.0/24,24
AS138314,103.140.23.0/24,24
AS136372,103.81.139.0/24,24
AS136372,103.95.234.0/24,24
AS136372,103.104.202.0/23,24
AS137095,103.113.64.0/24,24
AS137095,103.113.65.0/24,24
AS137095,103.113.66.0/24,24
AS137095,103.113.67.0/24,24
AS136304,103.90.79.0/24,24
AS135200,103.88.228.0/24,24
AS135714,103.141.168.0/23,24
AS134021,103.43.65.0/24,24
AS134021,103.54.220.0/22,22
AS134021,103.54.220.0/24,24
AS134021,103.54.221.0/24,24
AS134021,103.54.222.0/24,24
AS134021,103.54.223.0/24,24
AS134021,103.83.58.0/24,24
AS134021,103.210.106.0/23,23
AS134021,103.220.36.0/22,24
AS134021,202.168.156.0/22,22
AS134021,202.168.156.0/24,24
AS134021,202.168.157.0/24,24
AS134021,202.168.158.0/24,24
AS134021,202.168.159.0/24,24
AS134021,2001:df4:a700::/48,48
AS134021,2405:6040::/32,40
AS137620,103.70.188.0/22,22
AS137620,103.70.188.0/24,24
AS137620,103.70.189.0/24,24
AS137620,103.70.190.0/24,24
AS137620,103.70.191.0/24,24
AS24554,202.177.224.0/22,22
AS24554,202.177.228.0/24,24
AS24554,202.177.229.0/24,24
AS24554,202.177.230.0/24,24
AS24554,202.177.231.0/24,24
AS24554,202.177.232.0/22,22
AS24554,202.177.236.0/22,22
AS24554,202.177.240.0/24,24
AS24554,202.177.241.0/24,24
AS24554,202.177.242.0/24,24
AS24554,202.177.243.0/24,24
AS24554,202.177.244.0/24,24
AS24554,202.177.245.0/24,24
AS24554,202.177.246.0/24,24
AS24554,202.177.247.0/24,24
AS24554,202.177.248.0/22,22
AS24554,202.177.252.0/22,22
AS23957,202.146.192.0/24,24
AS23957,202.146.193.0/24,24
AS23957,202.146.194.0/24,24
AS23957,202.146.195.0/24,24
AS134297,103.91.248.0/24,24
AS134297,103.91.249.0/24,24
AS134297,103.91.250.0/24,24
AS134297,103.91.251.0/24,24
AS135803,103.94.240.0/22,22
AS135803,103.94.240.0/24,24
AS135803,103.94.241.0/24,24
AS135803,103.94.242.0/24,24
AS135803,103.94.243.0/24,24
AS136359,103.91.68.0/22,24
AS136717,103.201.136.0/22,22
AS136712,103.60.196.0/23,24
AS136712,103.67.232.0/23,24
AS136712,114.142.164.0/22,24
AS137176,103.110.222.0/24,24
AS137176,103.113.150.0/23,24
AS137176,2001:df4:7700::/46,48
AS139495,103.144.172.0/24,24
AS137097,103.105.176.0/22,22
AS137097,103.105.176.0/24,24
AS137097,103.105.177.0/24,24
AS137097,103.105.178.0/24,24
AS137097,103.105.179.0/24,24
AS10201,202.148.192.0/24,24
AS10201,202.148.202.0/24,24
AS138277,103.133.120.0/22,22
AS137108,103.109.134.0/23,24
AS137108,2001:df4:4500::/48,48
AS138748,2405:1ec0::/32,32
AS135207,103.215.148.0/24,24
AS135207,103.215.149.0/24,24
AS135207,103.215.150.0/24,24
AS135207,103.215.151.0/24,24
AS135800,103.78.180.0/22,22
AS135800,103.78.180.0/24,24
AS135800,103.78.181.0/24,24
AS135800,103.78.182.0/24,24
AS135800,103.78.183.0/24,24
AS135826,103.83.80.0/24,24
AS135826,103.86.137.0/24,24
AS135826,103.93.136.0/23,24
AS134034,103.66.8.0/24,24
AS134034,103.66.9.0/24,24
AS134034,103.66.10.0/24,24
AS134034,103.66.11.0/24,24
AS17771,45.127.188.0/22,24
AS17771,49.238.32.0/19,24
AS17771,103.246.44.0/22,24
AS17771,202.63.96.0/19,19
AS17771,202.63.96.0/24,24
AS17771,202.63.97.0/24,24
AS17771,202.63.98.0/24,24
AS17771,202.63.99.0/24,24
AS17771,202.63.100.0/24,24
AS17771,202.63.101.0/24,24
AS17771,202.63.102.0/24,24
AS17771,202.63.103.0/24,24
AS17771,202.63.104.0/24,24
AS17771,202.63.105.0/24,24
AS17771,202.63.106.0/24,24
AS17771,202.63.107.0/24,24
AS17771,202.63.108.0/24,24
AS17771,202.63.109.0/24,24
AS17771,202.63.110.0/24,24
AS17771,202.63.111.0/24,24
AS17771,202.63.112.0/24,24
AS17771,202.63.113.0/24,24
AS17771,202.63.114.0/24,24
AS17771,202.63.115.0/24,24
AS17771,202.63.116.0/24,24
AS17771,202.63.117.0/24,24
AS17771,202.63.118.0/24,24
AS17771,202.63.119.0/24,24
AS17771,202.63.120.0/24,24
AS17771,202.63.121.0/24,24
AS17771,202.63.122.0/24,24
AS17771,202.63.123.0/24,24
AS17771,202.63.124.0/24,24
AS17771,202.63.125.0/24,24
AS17771,202.63.126.0/24,24
AS17771,202.63.127.0/24,24
AS17771,2405:1e00::/32,32
AS58901,2402:b580::/32,48
AS136369,2001:df0:e680::/48,48
AS137623,103.118.180.0/23,23
AS133317,103.234.136.0/22,22
AS133317,103.234.136.0/24,24
AS133317,103.234.137.0/24,24
AS133317,103.234.138.0/24,24
AS133317,103.234.139.0/24,24
AS133317,137.59.0.0/22,22
AS133317,137.59.0.0/24,24
AS133317,137.59.1.0/24,24
AS133317,137.59.2.0/24,24
AS133317,137.59.3.0/24,24
AS136660,103.95.188.0/22,22
AS136660,103.95.188.0/24,24
AS136660,103.95.189.0/24,24
AS136660,103.95.190.0/24,24
AS136660,103.95.191.0/24,24
AS136660,2001:df1:b700::/48,48
AS134868,103.139.222.0/23,24
AS134868,103.209.16.0/23,24
AS134868,2001:df0:9580::/48,48
AS134868,2001:df1:3e00::/48,48
AS134868,2402:a740::/32,32
AS138799,103.141.110.0/23,24
AS135227,103.98.210.0/23,23
AS135227,103.123.38.0/24,24
AS135227,103.212.235.0/24,24
AS135227,2403:9dc0::/32,32
AS136720,103.104.208.0/22,22
AS136720,103.104.208.0/24,24
AS136720,103.104.209.0/24,24
AS136720,103.104.210.0/24,24
AS136720,103.104.211.0/24,24
AS134054,103.62.146.0/24,24
AS138760,2001:df1:a780::/48,48
AS33480,202.162.234.0/24,24
AS33480,202.162.235.0/24,24
AS33480,202.162.236.0/24,24
AS33480,202.162.237.0/24,24
AS33480,202.162.238.0/24,24
AS33480,202.162.239.0/24,24
AS33480,202.162.240.0/24,24
AS33480,202.162.241.0/24,24
AS33480,202.162.242.0/24,24
AS33480,202.162.243.0/24,24
AS33480,202.162.244.0/24,24
AS33480,202.162.245.0/24,24
AS33480,202.162.246.0/24,24
AS33480,202.162.247.0/24,24
AS33480,202.162.248.0/24,24
AS33480,202.162.249.0/24,24
AS33480,202.162.250.0/24,24
AS33480,202.162.251.0/24,24
AS33480,202.162.252.0/24,24
AS33480,202.162.253.0/24,24
AS33480,202.162.254.0/24,24
AS132931,2403:7b40::/32,32
AS139514,103.145.54.0/24,24
AS139514,103.145.55.0/24,24
AS9501,202.53.96.0/20,20
AS9830,103.60.198.0/24,24
AS9830,103.60.199.0/24,24
AS9830,103.216.172.0/24,24
AS9830,103.216.173.0/24,24
AS9830,103.216.174.0/24,24
AS9830,103.216.175.0/24,24
AS9830,202.91.64.0/19,19
AS9830,202.91.64.0/24,24
AS9830,202.91.65.0/24,24
AS9830,202.91.67.0/24,24
AS9830,202.91.68.0/24,24
AS9830,202.91.69.0/24,24
AS9830,202.91.70.0/24,24
AS9830,202.91.71.0/24,24
AS9830,202.91.72.0/24,24
AS9830,202.91.73.0/24,24
AS9830,202.91.74.0/24,24
AS9830,202.91.75.0/24,24
AS9830,202.91.76.0/24,24
AS9830,202.91.77.0/24,24
AS9830,202.91.78.0/24,24
AS9830,202.91.79.0/24,24
AS9830,202.91.80.0/24,24
AS9830,202.91.81.0/24,24
AS9830,202.91.82.0/24,24
AS9830,202.91.83.0/24,24
AS9830,202.91.84.0/24,24
AS9830,202.91.85.0/24,24
AS9830,202.91.86.0/24,24
AS9830,202.91.87.0/24,24
AS9830,202.91.88.0/24,24
AS9830,202.91.89.0/24,24
AS9830,202.91.90.0/24,24
AS9830,202.91.91.0/24,24
AS9830,202.91.92.0/24,24
AS9830,202.91.93.0/24,24
AS9830,202.91.94.0/24,24
AS9830,202.91.95.0/24,24
AS9830,2001:df0:cf80::/48,48
AS10077,202.56.96.0/24,24
AS10077,202.56.97.0/24,24
AS10077,202.56.98.0/24,24
AS10077,202.56.99.0/24,24
AS10077,202.56.100.0/24,24
AS10077,202.56.101.0/24,24
AS10077,202.56.102.0/24,24
AS10077,202.56.103.0/24,24
AS10077,202.56.104.0/24,24
AS10077,202.56.105.0/24,24
AS10077,202.56.106.0/24,24
AS10077,202.56.107.0/24,24
AS10077,202.56.108.0/24,24
AS10077,202.56.109.0/24,24
AS10077,202.56.110.0/24,24
AS10077,202.56.111.0/24,24
AS10077,202.56.112.0/24,24
AS10077,202.56.113.0/24,24
AS10077,202.56.114.0/24,24
AS10077,202.56.115.0/24,24
AS10077,202.56.116.0/24,24
AS10077,202.56.117.0/24,24
AS10077,202.56.118.0/24,24
AS10077,202.56.119.0/24,24
AS10077,202.56.120.0/24,24
AS10077,202.56.121.0/24,24
AS10077,202.56.122.0/24,24
AS10077,202.56.123.0/24,24
AS10077,202.56.124.0/24,24
AS10077,202.56.125.0/24,24
AS10077,202.56.126.0/24,24
AS10077,202.56.127.0/24,24
AS133725,103.142.16.0/23,24
AS133725,2001:df1:2780::/48,48
AS58714,124.30.31.0/24,24
AS138759,103.140.252.0/24,24
AS134877,103.207.0.0/22,22
AS134877,103.207.0.0/24,24
AS134877,103.207.1.0/24,24
AS134877,103.207.2.0/24,24
AS134877,103.207.3.0/24,24
AS134877,210.16.84.0/22,22
AS134877,210.16.84.0/24,24
AS134877,210.16.85.0/24,24
AS134877,210.16.86.0/24,24
AS134877,210.16.87.0/24,24
AS135260,45.250.8.0/22,24
AS135260,103.219.16.0/22,24
AS135260,2405:3480::/32,32
AS134304,103.141.246.0/24,24
AS133722,103.49.244.0/23,24
AS4755,202.162.229.0/24,24
AS4755,202.162.230.0/24,24
AS4755,202.162.232.0/24,24
AS4755,202.162.233.0/24,24
AS132935,103.143.212.0/23,24
AS136331,2001:df1:1980::/48,48
AS139480,103.142.77.0/24,24
AS17754,202.133.48.0/24,24
AS17754,202.133.49.0/24,24
AS17754,202.133.50.0/24,24
AS17754,202.133.51.0/24,24
AS17754,202.133.52.0/24,24
AS17754,202.133.53.0/24,24
AS17754,202.133.54.0/24,24
AS17754,202.133.55.0/24,24
AS17754,202.133.56.0/24,24
AS17754,202.133.57.0/24,24
AS17754,202.133.58.0/24,24
AS17754,202.133.59.0/24,24
AS17754,202.133.60.0/24,24
AS17754,202.133.61.0/24,24
AS17754,202.133.62.0/24,24
AS17754,202.153.32.0/24,24
AS17754,202.153.33.0/24,24
AS17754,202.153.34.0/24,24
AS17754,202.153.35.0/24,24
AS17754,202.153.36.0/24,24
AS17754,202.153.37.0/24,24
AS17754,202.153.38.0/24,24
AS17754,202.153.39.0/24,24
AS17754,202.153.40.0/24,24
AS17754,202.153.41.0/24,24
AS17754,202.153.42.0/24,24
AS17754,202.153.43.0/24,24
AS17754,202.153.44.0/24,24
AS17754,202.153.45.0/24,24
AS17754,202.153.46.0/24,24
AS17754,202.153.47.0/24,24
AS132933,45.64.188.0/24,24
AS132933,45.64.189.0/24,24
AS132933,45.64.190.0/24,24
AS132933,45.64.191.0/24,24
AS132933,103.77.124.0/24,24
AS132933,103.77.125.0/24,24
AS132933,103.77.126.0/24,24
AS132933,103.77.127.0/24,24
AS132933,103.252.108.0/24,24
AS132933,103.252.109.0/24,24
AS132933,103.252.110.0/24,24
AS132933,103.252.111.0/24,24
AS135849,103.81.188.0/22,24
AS137180,103.110.172.0/22,24
AS18002,202.89.64.0/20,20
AS18002,202.89.64.0/24,24
AS18002,202.89.65.0/24,24
AS18002,202.89.66.0/24,24
AS18002,202.89.67.0/24,24
AS18002,202.89.68.0/24,24
AS18002,202.89.69.0/24,24
AS18002,202.89.70.0/24,24
AS18002,202.89.72.0/24,24
AS18002,202.89.73.0/24,24
AS18002,202.89.74.0/24,24
AS18002,202.89.75.0/24,24
AS18002,202.89.76.0/24,24
AS18002,202.89.77.0/24,24
AS18002,202.89.78.0/24,24
AS18002,202.89.79.0/24,24
AS58965,103.134.114.0/24,24
AS58965,103.134.115.0/24,24
AS138752,103.138.0.0/23,24
AS134855,202.160.160.0/24,24
AS134855,202.160.161.0/24,24
AS134855,202.160.162.0/24,24
AS134855,202.160.163.0/24,24
AS134855,202.160.164.0/24,24
AS134855,202.160.165.0/24,24
AS134855,202.160.166.0/24,24
AS134855,202.160.167.0/24,24
AS134855,202.160.168.0/24,24
AS134855,202.160.169.0/24,24
AS134855,202.160.170.0/24,24
AS134855,202.160.171.0/24,24
AS134855,202.160.172.0/24,24
AS134855,202.160.173.0/24,24
AS134855,202.160.174.0/24,24
AS134855,202.160.175.0/24,24
AS133469,103.73.180.0/22,22
AS133469,103.73.180.0/24,24
AS133469,103.73.181.0/24,24
AS133469,103.73.182.0/24,24
AS133469,103.73.183.0/24,24
AS133469,103.78.180.0/22,22
AS133469,103.78.180.0/24,24
AS133469,103.78.181.0/24,24
AS133469,103.78.182.0/24,24
AS133469,103.78.183.0/24,24
AS133469,123.253.124.0/24,24
AS133469,123.253.125.0/24,24
AS133469,123.253.126.0/24,24
AS133469,123.253.127.0/24,24
AS137138,103.85.118.0/24,24
AS137138,103.85.119.0/24,24
AS138723,103.124.240.0/22,24
AS139541,103.81.152.0/22,24
AS17447,202.71.128.0/19,19
AS17447,202.71.128.0/24,24
